"name","file","start_line","end_line"
"BaseStatsLoggerManager","superset/extensions/stats_logger.py",22,22
"CacheManager","superset/utils/cache_manager.py",187,187
"EncryptedFieldFactory","superset/utils/encrypt.py",64,64
"FeatureFlagManager","superset/utils/feature_flag_manager.py",22,22
"MachineAuthProviderFactory","superset/utils/machine_auth.py",149,149
"SupersetProfiler","superset/utils/profiler.py",29,29
"ResultsBackendManager","superset/extensions/__init__.py",54,54
"UIManifestProcessor","superset/extensions/__init__.py",72,72
"ProfilingExtension","superset/extensions/__init__.py",121,121
"ChartImportError","superset/commands/chart/exceptions.py",146,146
"ChartDAO","superset/daos/chart.py",42,42
"ChartDAO","superset-core/src/superset_core/common/daos.py",149,149
"ImportChartsCommand","superset/commands/chart/importers/dispatcher.py",35,35
"ImportChartsCommand","superset/commands/chart/importers/v1/__init__.py",40,40
"SQLExecutor","superset/sql/execution/executor.py",186,186
"Map","superset/models/sql_types/presto_sql_types.py",72,72
"Entry","superset/commands/temporary_cache/entry.py",20,20
"Filter","superset/jinja_context.py",98,98
"ValidationError","superset/mcp_service/common/error_schemas.py",36,36
"BaseCommand","superset/commands/base.py",25,25
"CommandException","superset/commands/exceptions.py",25,25
"CommandInvalidError","superset/commands/exceptions.py",54,54
"BaseDAO","superset-core/src/superset_core/common/daos.py",54,54
"BaseDAO","superset/daos/base.py",156,156
"ReportRecipients","superset/reports/models.py",302,302
"BaseNotification","superset/reports/notifications/base.py",39,39
"NotificationContent","superset/reports/notifications/base.py",27,27
"EmailNotification","superset/reports/notifications/email.py",80,80
"SlackNotification","superset/reports/notifications/slack.py",57,57
"SlackV2Notification","superset/reports/notifications/slackv2.py",52,52
"WebhookNotification","superset/reports/notifications/webhook.py",39,39
"SavedQueryImportError","superset/commands/query/exceptions.py",35,35
"SavedQueryDAO","superset-core/src/superset_core/queries/daos.py",46,46
"SavedQueryDAO","superset/daos/query.py",82,82
"ImportV1SavedQuerySchema","superset/queries/saved_queries/schemas.py",41,41
"ImportSavedQueriesCommand","superset/commands/query/importers/dispatcher.py",35,35
"ImportSavedQueriesCommand","superset/commands/query/importers/v1/__init__.py",33,33
"DatasetImportError","superset/commands/dataset/exceptions.py",189,189
"DatasetDAO","superset/daos/dataset.py",47,47
"DatasetDAO","superset-core/src/superset_core/common/daos.py",119,119
"ImportDatasetsCommand","superset/commands/dataset/importers/dispatcher.py",38,38
"ImportDatasetsCommand","superset/commands/dataset/importers/v1/__init__.py",32,32
"ImportDatasetsCommand","superset/commands/dataset/importers/v0.py",219,219
"DBEventLogger","superset/utils/log.py",368,368
"SupersetApp","superset/app.py",108,108
"SupersetAppInitializer","superset/initialization/__init__.py",76,76
"Task","superset-core/src/superset_core/tasks/models.py",40,40
"Task","superset/models/tasks.py",50,50
"AppContextTask","superset/initialization/__init__.py",135,135
"AdvancedDataTypeRestApi","superset/advanced_data_type/api.py",33,33
"AnnotationRestApi","superset/annotation_layers/annotations/api.py",56,56
"AnnotationLayerRestApi","superset/annotation_layers/api.py",56,56
"AsyncEventsRestApi","superset/async_events/api.py",31,31
"AvailableDomainsRestApi","superset/available_domains/api.py",30,30
"CacheRestApi","superset/cachekeys/api.py",36,36
"ChartRestApi","superset/charts/api.py",108,108
"ChartDataRestApi","superset/charts/data/api.py",70,70
"CssTemplateRestApi","superset/css_templates/api.py",48,48
"DashboardRestApi","superset/dashboards/api.py",224,224
"DashboardFilterStateRestApi","superset/dashboards/filter_state/api.py",34,34
"DashboardPermalinkRestApi","superset/dashboards/permalink/api.py",39,39
"DatabaseRestApi","superset/databases/api.py",151,151
"DatasetRestApi","superset/datasets/api.py",100,100
"DatasetColumnsRestApi","superset/datasets/columns/api.py",36,36
"DatasetMetricRestApi","superset/datasets/metrics/api.py",36,36
"DatasourceRestApi","superset/datasource/api.py",34,34
"EmbeddedDashboardRestApi","superset/embedded/api.py",40,40
"EmbeddedView","superset/embedded/view.py",31,31
"ExploreRestApi","superset/explore/api.py",40,40
"ExploreFormDataRestApi","superset/explore/form_data/api.py",40,40
"ExplorePermalinkRestApi","superset/explore/permalink/api.py",43,43
"ExtensionsView","superset/extensions/view.py",25,25
"ImportExportRestApi","superset/importexport/api.py",36,36
"QueryRestApi","superset/queries/api.py",49,49
"SavedQueryRestApi","superset/queries/saved_queries/api.py",68,68
"ReportScheduleRestApi","superset/reports/api.py",66,66
"ReportExecutionLogRestApi","superset/reports/logs/api.py",35,35
"RLSRestApi","superset/row_level_security/api.py",64,64
"RoleRestAPI","superset/security/api.py",199,199
"SecurityRestApi","superset/security/api.py",104,104
"UserRegistrationsRestAPI","superset/security/api.py",350,350
"SqlLabRestApi","superset/sqllab/api.py",76,76
"SqlLabPermalinkRestApi","superset/sqllab/permalink/api.py",35,35
"TagRestApi","superset/tags/api.py",65,65
"ThemeRestApi","superset/themes/api.py",69,69
"AlertView","superset/views/alerts.py",52,52
"ReportView","superset/views/alerts.py",57,57
"TaggedObjectsModelView","superset/views/all_entities.py",33,33
"AnnotationLayerView","superset/views/annotations.py",26,26
"Api","superset/views/api.py",55,55
"DatasetEditor","superset/views/datasource/views.py",233,233
"Datasource","superset/cachekeys/schemas.py",28,28
"Datasource","superset/views/datasource/views.py",63,63
"DynamicPluginsView","superset/views/dynamic_plugins.py",30,30
"ExplorePermalinkView","superset/views/explore.py",39,39
"ExploreView","superset/views/explore.py",27,27
"GroupsListView","superset/views/groups.py",26,26
"LogRestApi","superset/views/log/api.py",41,41
"ActionLogView","superset/views/logs.py",26,26
"RedirectView","superset/views/redirect.py",44,44
"RolesListView","superset/views/roles.py",26,26
"TableSchemaView","superset/views/sql_lab/views.py",223,223
"TabStateView","superset/views/sql_lab/views.py",54,54
"RowLevelSecurityView","superset/views/sqla.py",30,30
"SqllabView","superset/views/sqllab.py",33,33
"TagModelView","superset/views/tags.py",37,37
"TagView","superset/views/tags.py",52,52
"TaskModelView","superset/views/tasks.py",24,24
"ThemeModelView","superset/views/themes.py",27,30
"UserInfoView","superset/views/user_info.py",26,26
"UserRegistrationsView","superset/views/user_registrations.py",26,26
"CurrentUserRestApi","superset/views/users/api.py",39,39
"UserRestApi","superset/views/users/api.py",167,167
"UsersListView","superset/views/users_list.py",26,26
"ExtensionsRestApi","superset/extensions/api.py",31,31
"TaskRestApi","superset/tasks/api.py",55,55
"SupersetIndexView","superset/initialization/__init__.py",978,978
"ObjectTypeConverter","superset/utils/url_map_converters.py",30,30
"RegexConverter","superset/utils/url_map_converters.py",24,24
"ChunkedEncodingFix","superset/initialization/__init__.py",868,868
"TaskManager","superset/tasks/manager.py",96,96
"XYChartConfig","superset/mcp_service/chart/schemas.py",636,636
"RuntimeValidator","superset/mcp_service/chart/validation/runtime/__init__.py",34,34
"FormatTypeValidator","superset/mcp_service/chart/validation/runtime/format_validator.py",31,31
"CardinalityValidator","superset/mcp_service/chart/validation/runtime/cardinality_validator.py",28,28
"ChartTypeSuggester","superset/mcp_service/chart/validation/runtime/chart_type_suggester.py",35,35
"Generator","superset/sql/dialects/db2.py",134,134
"Generator","superset/sql/dialects/firebolt.py",56,56
"Generator","superset/sql/dialects/firebolt.py",118,118
"Generator","superset/sql/dialects/pinot.py",69,69
"Generator","superset/sql/dialects/dremio.py",42,42
"Tokenizer","superset/sql/dialects/db2.py",44,44
"Tokenizer","superset/sql/dialects/firebolt.py",87,87
"Tokenizer","superset/sql/dialects/pinot.py",43,43
"ProgrammingError","tests/unit_tests/db_engine_specs/test_gsheets.py",56,56
"Row","tests/integration_tests/db_engine_specs/bigquery_tests.py",108,108
"Row","tests/unit_tests/db_engine_specs/test_datastore.py",689,689
"Row","superset/models/sql_types/presto_sql_types.py",86,86
"Row","tests/integration_tests/db_engine_specs/datastore_tests.py",104,104
"Row","tests/integration_tests/fixtures/pyodbcRow.py",17,17
"BaseDistributedLockCommand","superset/commands/distributed_lock/base.py",53,53
"KeyValueDAO","superset-core/src/superset_core/common/daos.py",207,207
"KeyValueDAO","superset/daos/key_value.py",40,40
"AcquireDistributedLockFailedException","superset/exceptions.py",417,417
"KeyValueCodecEncodeException","superset/key_value/exceptions.py",61,61
"KeyValueUpsertFailedError","superset/key_value/exceptions.py",49,49
"KeyValueResource","superset/key_value/types.py",42,42
"AddChartToDashboardRequest","superset/mcp_service/dashboard/schemas.py",398,398
"AddChartToDashboardResponse","superset/mcp_service/dashboard/schemas.py",410,410
"DashboardInfo","superset/mcp_service/dashboard/schemas.py",289,289
"UpdateDashboardCommand","superset/commands/dashboard/update.py",52,52
"AlertQueryError","superset/commands/report/exceptions.py",254,254
"AlertQueryInvalidTypeError","superset/commands/report/exceptions.py",249,249
"AlertQueryMultipleColumnsError","superset/commands/report/exceptions.py",244,244
"AlertQueryMultipleRowsError","superset/commands/report/exceptions.py",234,234
"AlertQueryTimeout","superset/commands/report/exceptions.py",263,263
"AlertValidatorConfigError","superset/commands/report/exceptions.py",239,239
"ReportScheduleValidatorType","superset/reports/models.py",58,58
"AlertCommand","superset/commands/report/alert.py",57,57
"ReportNotTriggeredErrorState","superset/commands/report/execute.py",808,808
"ReportCreationMethod","superset/reports/models.py",87,87
"ReportScheduleType","superset/reports/models.py",53,53
"ExecutorType","superset/tasks/types.py",28,28
"FixedExecutor","superset/tasks/types.py",24,24
"BaseSupersetView","superset/views/base.py",211,211
"BaseAlertReportView","superset/views/alerts.py",30,30
"RouteMethod","superset/constants.py",53,53
"SupersetModelView","superset/views/base.py",651,651
"TaskContext","superset/tasks/context.py",45,45
"TaskContext","superset-core/src/superset_core/tasks/types.py",132,132
"ErrorLevel","superset/errors.py",199,199
"SupersetError","superset/errors.py",212,212
"SupersetErrorType","superset/errors.py",25,25
"SupersetSecurityException","superset/exceptions.py",168,168
"AnnotationLayer","superset/models/annotations.py",29,29
"AnnotationDAO","superset/daos/annotation_layer.py",27,27
"AnnotationLayerDAO","superset/daos/annotation_layer.py",49,49
"AvailableDomainsSchema","superset/available_domains/schemas.py",20,20
"BaseSupersetApi","superset/views/base_api.py",249,249
"LogDAO","superset/daos/log.py",33,33
"BaseSupersetModelRestApi","superset/views/base_api.py",253,253
"RecentActivityResponseSchema","superset/views/log/schemas.py",62,62
"RecentActivitySchema","superset/views/log/schemas.py",42,42
"DeleteCssTemplateCommand","superset/commands/css/delete.py",33,33
"CssTemplateDeleteFailedError","superset/commands/css/exceptions.py",22,22
"CssTemplateNotFoundError","superset/commands/css/exceptions.py",26,26
"CssTemplateAllTextFilter","superset/css_templates/filters.py",27,27
"RelatedFieldFilter","superset/views/base_api.py",157,157
"BaseFilterRelatedUsers","superset/views/filters.py",56,56
"FilterRelatedOwners","superset/views/filters.py",31,31
"AsyncQueryTokenException","superset/async_events/async_query_manager.py",41,41
"QueryContextCacheLoader","superset/charts/data/query_context_cache_loader.py",23,23
"ChartDataQueryContextSchema","superset/charts/schemas.py",1404,1404
"CreateAsyncChartDataJobCommand","superset/commands/chart/data/create_async_job_command.py",27,27
"ChartDataCommand","superset/commands/chart/data/get_data_command.py",34,34
"StreamingCSVExportCommand","superset/commands/chart/data/streaming_export_command.py",29,29
"ChartDataCacheLoadError","superset/commands/chart/exceptions.py",142,142
"ChartDataQueryFailedError","superset/commands/chart/exceptions.py",138,138
"ChartDataResultFormat","superset/common/chart_data.py",20,20
"ChartDataResultType","superset/common/chart_data.py",34,34
"BaseDatasource","superset/connectors/sqla/models.py",169,172
"DatasourceNotFound","superset/daos/exceptions.py",68,68
"QueryObjectValidationError","superset/exceptions.py",210,210
"CsvResponse","superset/views/base.py",724,724
"XlsxResponse","superset/views/base.py",733,733
"QueryContext","tests/integration_tests/charts/data/api_tests.py",771,771
"QueryContext","tests/integration_tests/charts/data/api_tests.py",846,846
"QueryContext","superset/common/query_context.py",38,38
"ChartFilter","superset/mcp_service/chart/schemas.py",317,317
"ChartFilter","superset/charts/filters.py",102,102
"CreateReportScheduleCommand","superset/commands/report/create.py",51,51
"DeleteReportScheduleCommand","superset/commands/report/delete.py",36,36
"ReportScheduleCreateFailedError","superset/commands/report/exceptions.py",166,166
"ReportScheduleDeleteFailedError","superset/commands/report/exceptions.py",179,179
"ReportScheduleForbiddenError","superset/commands/report/exceptions.py",317,317
"ReportScheduleInvalidError","superset/commands/report/exceptions.py",161,161
"ReportScheduleNotFoundError","superset/commands/report/exceptions.py",174,174
"ReportScheduleUpdateFailedError","superset/commands/report/exceptions.py",170,170
"UpdateReportScheduleCommand","superset/commands/report/update.py",47,47
"DashboardAccessFilter","superset/dashboards/filters.py",104,104
"DatabaseFilter","superset/databases/filters.py",41,41
"SupersetException","superset/exceptions.py",29,29
"ReportScheduleAllTextFilter","superset/reports/filters.py",43,43
"ReportScheduleFilter","superset/reports/filters.py",28,28
"ReportSchedulePostSchema","superset/reports/schemas.py",142,142
"ReportSchedulePutSchema","superset/reports/schemas.py",278,278
"CreateCustomTagCommand","superset/commands/tag/create.py",33,33
"CreateCustomTagWithRelationshipsCommand","superset/commands/tag/create.py",67,67
"DeleteTaggedObjectCommand","superset/commands/tag/delete.py",37,37
"DeleteTagsCommand","superset/commands/tag/delete.py",89,89
"TagDeleteFailedError","superset/commands/tag/exceptions.py",43,43
"TaggedObjectDeleteFailedError","superset/commands/tag/exceptions.py",47,47
"TaggedObjectNotFoundError","superset/commands/tag/exceptions.py",59,59
"TagInvalidError","superset/commands/tag/exceptions.py",31,31
"TagNotFoundError","superset/tags/exceptions.py",38,38
"TagNotFoundError","superset/commands/tag/exceptions.py",51,51
"TagUpdateFailedError","superset/tags/exceptions.py",34,34
"TagUpdateFailedError","superset/commands/tag/exceptions.py",39,39
"UpdateTagCommand","superset/commands/tag/update.py",33,33
"TagDAO","superset-core/src/superset_core/common/daos.py",193,193
"TagDAO","superset/daos/tag.py",44,44
"MissingUserContextException","superset/exceptions.py",206,206
"UserCreatedTagTypeFilter","superset/tags/filters.py",33,33
"TaggedObjectEntityResponseSchema","superset/tags/schemas.py",48,48
"TagGetResponseSchema","superset/tags/schemas.py",42,42
"TagPostBulkResponseSchema","superset/tags/schemas.py",89,89
"TagPostBulkSchema","superset/tags/schemas.py",80,80
"TagPostSchema","superset/tags/schemas.py",93,93
"TagPutSchema","superset/tags/schemas.py",97,97
"EmbeddedDashboardNotFoundError","superset/commands/dashboard/embedded/exceptions.py",24,24
"ForbiddenError","superset/commands/exceptions.py",98,98
"SupersetGenericErrorException","superset/exceptions.py",77,77
"GuestTokenResourceType","superset/security/guest_token.py",31,31
"PermissiveSchema","superset/security/api.py",47,47
"Meta","superset/queries/schemas.py",70,70
"Meta","superset/security/api.py",52,52
"Meta","superset/utils/oauth2.py",223,223
"Meta","superset/reports/schemas.py",409,409
"Meta","superset/charts/schemas.py",1168,1168
"Meta","superset/databases/schemas.py",393,393
"Meta","superset/databases/schemas.py",483,483
"Meta","superset/databases/schemas.py",540,540
"Meta","superset/databases/schemas.py",1405,1405
"UserSchema","superset/datasets/schemas.py",426,426
"UserSchema","superset/dashboards/schemas.py",192,192
"UserSchema","superset/security/api.py",56,56
"UserSchema","superset/charts/schemas.py",1672,1672
"UserSchema","superset/tasks/schemas.py",62,62
"ResourceSchema","superset/security/api.py",62,62
"RlsRuleSchema","superset/security/api.py",77,77
"GuestTokenCreateSchema","superset/security/api.py",82,82
"RoleResponseSchema","superset/security/api.py",88,88
"RolesResponseSchema","superset/security/api.py",95,95
"QueryEstimationCommand","superset/commands/sql_lab/estimate.py",44,44
"ExecuteSqlCommand","superset/commands/sql_lab/execute.py",58,58
"SqlResultExportCommand","superset/commands/sql_lab/export.py",45,45
"SqlExecutionResultsCommand","superset/commands/sql_lab/results.py",38,38
"StreamingSqlResultExportCommand","superset/commands/sql_lab/streaming_export_command.py",34,34
"QueryDAO","superset-core/src/superset_core/queries/daos.py",32,32
"QueryDAO","superset/daos/query.py",35,35
"SqlJsonExecutionStatus","superset/sqllab/command_status.py",20,20
"QueryIsForbiddenToAccessException","superset/sqllab/exceptions.py",92,92
"SqlLabException","superset/sqllab/exceptions.py",31,31
"SqlLabException","superset/sql_lab.py",79,79
"ExecutionContextConvertor","superset/sqllab/execution_context_convertor.py",32,32
"SqlQueryRenderImpl","superset/sqllab/query_render.py",45,45
"EstimateQueryCostSchema","superset/sqllab/schemas.py",30,30
"ExecutePayloadSchema","superset/sqllab/schemas.py",61,61
"FormatQueryPayloadSchema","superset/sqllab/schemas.py",48,48
"QueryExecutionResponseSchema","superset/sqllab/schemas.py",108,108
"SQLLabBootstrapSchema","superset/sqllab/schemas.py",148,148
"ASynchronousSqlJsonExecutor","superset/sqllab/sql_json_executer.py",159,159
"SqlJsonExecutor","superset/sqllab/sql_json_executer.py",51,51
"SynchronousSqlJsonExecutor","superset/sqllab/sql_json_executer.py",70,70
"SqlJsonExecutionContext","superset/sqllab/sqllab_execution_context.py",44,44
"CanAccessQueryValidatorImpl","superset/sqllab/validators.py",29,29
"TimeRangeAmbiguousError","superset/commands/chart/exceptions.py",31,31
"TimeRangeParseFailError","superset/commands/chart/exceptions.py",48,48
"QueryContextFactory","superset/common/query_context_factory.py",39,39
"CreateSqlLabPermalinkCommand","superset/commands/sql_lab/permalink/create.py",37,37
"GetSqlLabPermalinkCommand","superset/commands/sql_lab/permalink/get.py",38,38
"KeyValueAccessDeniedError","superset/key_value/exceptions.py",53,53
"SqlLabPermalinkInvalidStateError","superset/sqllab/permalink/exceptions.py",22,22
"SqlLabPermalinkSchema","superset/sqllab/permalink/schemas.py",20,20
"DashboardAccessDeniedError","superset/commands/dashboard/exceptions.py",93,93
"DashboardNotFoundError","superset/commands/dashboard/exceptions.py",46,46
"CreateDashboardPermalinkCommand","superset/commands/dashboard/permalink/create.py",44,44
"GetDashboardPermalinkCommand","superset/commands/dashboard/permalink/get.py",38,38
"DashboardPermalinkInvalidStateError","superset/dashboards/permalink/exceptions.py",22,22
"DashboardPermalinkStateSchema","superset/dashboards/permalink/schemas.py",20,20
"CreateFilterStateCommand","superset/commands/dashboard/filter_state/create.py",31,31
"DeleteFilterStateCommand","superset/commands/dashboard/filter_state/delete.py",29,29
"GetFilterStateCommand","superset/commands/dashboard/filter_state/get.py",28,28
"UpdateFilterStateCommand","superset/commands/dashboard/filter_state/update.py",32,32
"TemporaryCacheRestApi","superset/temporary_cache/api.py",45,45
"AnnotationLayerAllTextFilter","superset/annotation_layers/filters.py",27,27
"AnnotationLayerPostSchema","superset/annotation_layers/schemas.py",43,43
"AnnotationLayerPutSchema","superset/annotation_layers/schemas.py",54,54
"CreateAnnotationLayerCommand","superset/commands/annotation_layer/create.py",36,36
"DeleteAnnotationLayerCommand","superset/commands/annotation_layer/delete.py",34,34
"AnnotationLayerCreateFailedError","superset/commands/annotation_layer/exceptions.py",32,32
"AnnotationLayerDeleteFailedError","superset/commands/annotation_layer/exceptions.py",44,44
"AnnotationLayerDeleteIntegrityError","superset/commands/annotation_layer/exceptions.py",48,48
"AnnotationLayerInvalidError","superset/commands/annotation_layer/exceptions.py",28,28
"AnnotationLayerNotFoundError","superset/commands/annotation_layer/exceptions.py",40,40
"AnnotationLayerUpdateFailedError","superset/commands/annotation_layer/exceptions.py",36,36
"UpdateAnnotationLayerCommand","superset/commands/annotation_layer/update.py",38,38
"DatasourceDAO","superset/daos/datasource.py",38,38
"DatasourceTypeNotSupportedError","superset/daos/exceptions.py",59,59
"SqlExpressionType","superset/utils/core.py",166,166
"UserDAO","superset-core/src/superset_core/common/daos.py",179,179
"UserDAO","superset/daos/user.py",30,30
"SlackClientError","superset/utils/slack.py",43,43
"CurrentUserPutSchema","superset/views/users/schemas.py",41,41
"UserResponseSchema","superset/views/users/schemas.py",30,30
"AnnotationAllTextFilter","superset/annotation_layers/annotations/filters.py",27,27
"AnnotationPostSchema","superset/annotation_layers/annotations/schemas.py",58,58
"AnnotationPutSchema","superset/annotation_layers/annotations/schemas.py",83,83
"CreateAnnotationCommand","superset/commands/annotation_layer/annotation/create.py",39,39
"DeleteAnnotationCommand","superset/commands/annotation_layer/annotation/delete.py",33,33
"AnnotationCreateFailedError","superset/commands/annotation_layer/annotation/exceptions.py",59,59
"AnnotationDeleteFailedError","superset/commands/annotation_layer/annotation/exceptions.py",67,67
"AnnotationInvalidError","superset/commands/annotation_layer/annotation/exceptions.py",55,55
"AnnotationNotFoundError","superset/commands/annotation_layer/annotation/exceptions.py",51,51
"AnnotationUpdateFailedError","superset/commands/annotation_layer/annotation/exceptions.py",63,63
"UpdateAnnotationCommand","superset/commands/annotation_layer/annotation/update.py",41,41
"IncorrectFormatError","superset/commands/importers/exceptions.py",31,31
"NoValidFilesFoundError","superset/commands/importers/exceptions.py",26,26
"DeleteSavedQueryCommand","superset/commands/query/delete.py",33,33
"SavedQueryDeleteFailedError","superset/commands/query/exceptions.py",27,27
"SavedQueryNotFoundError","superset/commands/query/exceptions.py",31,31
"ExportSavedQueriesCommand","superset/commands/query/export.py",36,36
"SavedQueryAllTextFilter","superset/queries/saved_queries/filters.py",31,31
"SavedQueryFavoriteFilter","superset/queries/saved_queries/filters.py",49,49
"SavedQueryFilter","superset/queries/saved_queries/filters.py",82,82
"SavedQueryTagIdFilter","superset/queries/saved_queries/filters.py",71,71
"SavedQueryTagNameFilter","superset/queries/saved_queries/filters.py",60,60
"DeleteDatasetColumnCommand","superset/commands/dataset/columns/delete.py",36,36
"DatasetColumnDeleteFailedError","superset/commands/dataset/columns/exceptions.py",26,26
"DatasetColumnForbiddenError","superset/commands/dataset/columns/exceptions.py",30,30
"DatasetColumnNotFoundError","superset/commands/dataset/columns/exceptions.py",22,22
"AdvancedDataTypeSchema","superset/advanced_data_type/schemas.py",37,37
"AdvancedDataTypeResponse","superset/advanced_data_type/types.py",38,38
"AdvancedDataType","superset/advanced_data_type/types.py",50,50
"EmbeddedDashboardDAO","superset/daos/dashboard.py",589,589
"EmbeddedDashboardResponseSchema","superset/dashboards/schemas.py",528,528
"EmbeddedDashboard","superset/models/embedded_dashboard.py",27,27
"ChartAllTextFilter","superset/charts/filters.py",36,36
"ChartCertifiedFilter","superset/charts/filters.py",86,86
"ChartCreatedByMeFilter","superset/charts/filters.py",131,131
"ChartFavoriteFilter","superset/charts/filters.py",54,54
"ChartHasCreatedByFilter","superset/charts/filters.py",115,115
"ChartOwnedCreatedFavoredByMeFilter","superset/charts/filters.py",146,146
"ChartTagIdFilter","superset/charts/filters.py",75,75
"ChartTagNameFilter","superset/charts/filters.py",64,64
"ChartCacheWarmUpRequestSchema","superset/charts/schemas.py",1630,1630
"ChartGetResponseSchema","superset/charts/schemas.py",1685,1685
"ChartPostSchema","superset/charts/schemas.py",187,187
"ChartPutSchema","superset/charts/schemas.py",249,249
"CreateChartCommand","superset/commands/chart/create.py",42,42
"DeleteChartCommand","superset/commands/chart/delete.py",40,40
"ChartCreateFailedError","superset/commands/chart/exceptions.py",114,114
"ChartDeleteFailedError","superset/commands/chart/exceptions.py",122,122
"ChartForbiddenError","superset/commands/chart/exceptions.py",134,134
"ChartInvalidError","superset/commands/chart/exceptions.py",110,110
"ChartNotFoundError","superset/commands/chart/exceptions.py",106,106
"ChartUpdateFailedError","superset/commands/chart/exceptions.py",118,118
"DashboardsForbiddenError","superset/commands/chart/exceptions.py",150,150
"ExportChartsCommand","superset/commands/chart/export.py",44,44
"AddFavoriteChartCommand","superset/commands/chart/fave.py",32,32
"DelFavoriteChartCommand","superset/commands/chart/unfave.py",32,32
"UpdateChartCommand","superset/commands/chart/update.py",54,54
"ChartWarmUpCacheCommand","superset/commands/chart/warm_up_cache.py",38,38
"TagForbiddenError","superset/commands/exceptions.py",150,150
"ScreenshotImageNotAvailableException","superset/exceptions.py",506,506
"ChartScreenshot","superset/utils/screenshots.py",341,341
"ScreenshotCachePayload","superset/utils/screenshots.py",84,84
"StatusValues","superset/utils/screenshots.py",71,71
"GetExploreCommand","superset/commands/explore/get.py",51,51
"CommandParameters","superset/commands/explore/parameters.py",22,22
"CommandParameters","superset/commands/temporary_cache/parameters.py",24,24
"CommandParameters","superset/commands/explore/form_data/parameters.py",24,24
"TemporaryCacheAccessDeniedError","superset/commands/temporary_cache/exceptions.py",44,44
"TemporaryCacheResourceNotFoundError","superset/commands/temporary_cache/exceptions.py",48,48
"DatasetAccessDeniedError","superset/explore/exceptions.py",28,28
"DatasetAccessDeniedError","superset/commands/dataset/exceptions.py",193,193
"WrongEndpointError","superset/explore/exceptions.py",38,38
"ExplorePermalinkGetFailedError","superset/explore/permalink/exceptions.py",30,30
"ExploreContextSchema","superset/explore/schemas.py",151,151
"DatasourceNotFoundValidationError","superset/commands/exceptions.py",131,131
"RolesNotFoundValidationError","superset/commands/exceptions.py",115,115
"CreateRLSRuleCommand","superset/commands/security/create.py",33,33
"DeleteRLSRuleCommand","superset/commands/security/delete.py",33,33
"RLSRuleNotFoundError","superset/commands/security/exceptions.py",23,23
"UpdateRLSRuleCommand","superset/commands/security/update.py",34,34
"RLSListSchema","superset/row_level_security/schemas.py",68,68
"RLSPostSchema","superset/row_level_security/schemas.py",104,104
"RLSPutSchema","superset/row_level_security/schemas.py",147,147
"RLSShowSchema","superset/row_level_security/schemas.py",88,88
"DatasourceFilter","superset/views/base.py",713,713
"BaseFilterRelatedRoles","superset/views/filters.py",90,90
"FilterRelatedTables","superset/views/filters.py",107,107
"JsonKeyValueCodec","superset/key_value/types.py",66,66
"TemporaryCachePostSchema","superset/temporary_cache/schemas.py",22,22
"TemporaryCachePutSchema","superset/temporary_cache/schemas.py",31,31
"DeleteDatasetMetricCommand","superset/commands/dataset/metrics/delete.py",36,36
"DatasetMetricDeleteFailedError","superset/commands/dataset/metrics/exceptions.py",26,26
"DatasetMetricForbiddenError","superset/commands/dataset/metrics/exceptions.py",30,30
"DatasetMetricNotFoundError","superset/commands/dataset/metrics/exceptions.py",22,22
"CreateDatasetCommand","superset/commands/dataset/create.py",42,42
"DeleteDatasetCommand","superset/commands/dataset/delete.py",36,36
"DuplicateDatasetCommand","superset/commands/dataset/duplicate.py",45,45
"DatasetCreateFailedError","superset/commands/dataset/exceptions.py",165,165
"DatasetDeleteFailedError","superset/commands/dataset/exceptions.py",173,173
"DatasetForbiddenError","superset/commands/dataset/exceptions.py",185,185
"DatasetInvalidError","superset/commands/dataset/exceptions.py",161,161
"DatasetNotFoundError","superset/commands/dataset/exceptions.py",156,156
"DatasetRefreshFailedError","superset/commands/dataset/exceptions.py",177,177
"DatasetUpdateFailedError","superset/commands/dataset/exceptions.py",169,169
"ExportDatasetsCommand","superset/commands/dataset/export.py",39,39
"RefreshDatasetCommand","superset/commands/dataset/refresh.py",40,40
"UpdateDatasetCommand","superset/commands/dataset/update.py",66,66
"DatasetWarmUpCacheCommand","superset/commands/dataset/warm_up_cache.py",30,30
"DatasetCertifiedFilter","superset/datasets/filters.py",38,38
"DatasetIsNullOrEmptyFilter","superset/datasets/filters.py",25,25
"DatasetCacheWarmUpRequestSchema","superset/datasets/schemas.py",381,381
"DatasetCacheWarmUpResponseSchema","superset/datasets/schemas.py",412,412
"DatasetDrillInfoSchema","superset/datasets/schemas.py",432,432
"DatasetDuplicateSchema","superset/datasets/schemas.py",213,213
"DatasetPostSchema","superset/datasets/schemas.py",159,159
"DatasetPutSchema","superset/datasets/schemas.py",174,174
"DatasetRelatedObjectsResponse","superset/datasets/schemas.py",247,247
"GetOrCreateDatasetSchema","superset/datasets/schemas.py",359,359
"SupersetSyntaxErrorException","superset/exceptions.py",121,121
"SupersetTemplateException","superset/exceptions.py",190,190
"BaseTemplateProcessor","superset/jinja_context.py",653,653
"DatetimeFormatDetector","superset/datasets/datetime_format_detector.py",36,36
"ExportAssetsCommand","superset/commands/export/assets.py",35,35
"ImportAssetsCommand","superset/commands/importers/v1/assets.py",56,56
"ChartAccessDeniedError","superset/commands/chart/exceptions.py",130,130
